GDD,Date,Site,Day,Id_plante,Id_talle,Id_rang,Organ,Length
156.0,2018-12-22,treatment_1,40,2,0,3,sheath,0.492443544856
156.0,2018-12-22,treatment_1,40,2,0,3,internode,0.0
156.0,2018-12-22,treatment_1,40,2,0,4,limb,0.0123541626407
156.0,2018-12-22,treatment_1,40,2,0,4,sheath,0.000342818490544
156.0,2018-12-22,treatment_1,40,2,0,4,internode,0.0
156.0,2018-12-22,treatment_1,40,3,0,1,limb,63.7990054132
156.0,2018-12-22,treatment_1,40,3,0,1,sheath,12.2516462991
156.0,2018-12-22,treatment_1,40,3,0,1,internode,0.0
156.0,2018-12-22,treatment_1,40,3,0,2,limb,75.5732952706
156.0,2018-12-22,treatment_1,40,3,0,2,sheath,2.13093419559
156.0,2018-12-22,treatment_1,40,3,0,2,internode,0.0
156.0,2018-12-22,treatment_1,40,3,0,3,limb,17.7462062646
156.0,2018-12-22,treatment_1,40,3,0,3,sheath,0.492443544856
156.0,2018-12-22,treatment_1,40,3,0,3,internode,0.0
156.0,2018-12-22,treatment_1,40,3,0,4,limb,0.0123541626407
156.0,2018-12-22,treatment_1,40,3,0,4,sheath,0.000342818490544
156.0,2018-12-22,treatment_1,40,3,0,4,internode,0.0
160.0,2018-12-23,treatment_1,41,0,0,1,limb,59.385248013
160.0,2018-12-23,treatment_1,41,0,0,1,sheath,12.2056466343
160.0,2018-12-23,treatment_1,41,0,0,1,internode,0.0
160.0,2018-12-23,treatment_1,41,0,0,2,limb,82.154133373
160.0,2018-12-23,treatment_1,41,0,0,2,sheath,2.42150215937
160.0,2018-12-23,treatment_1,41,0,0,2,internode,0.0
160.0,2018-12-23,treatment_1,41,0,0,3,limb,20.8762158871
160.0,2018-12-23,treatment_1,41,0,0,3,sheath,0.579298899232
160.0,2018-12-23,treatment_1,41,0,0,3,internode,0.0
160.0,2018-12-23,treatment_1,41,0,0,4,limb,0.0487865840102
160.0,2018-12-23,treatment_1,41,0,0,4,sheath,0.001353790101
160.0,2018-12-23,treatment_1,41,0,0,4,internode,0.0
160.0,2018-12-23,treatment_1,41,1,0,1,limb,69.3657937594
160.0,2018-12-23,treatment_1,41,1,0,1,sheath,10.825533294
160.0,2018-12-23,treatment_1,41,1,0,1,internode,0.0
160.0,2018-12-23,treatment_1,41,1,0,2,limb,71.324373543
160.0,2018-12-23,treatment_1,41,1,0,2,sheath,11.6513646848
160.0,2018-12-23,treatment_1,41,1,0,2,internode,0.0
160.0,2018-12-23,treatment_1,41,1,0,3,limb,21.3024114352
160.0,2018-12-23,treatment_1,41,1,0,3,sheath,0.591125497174
160.0,2018-12-23,treatment_1,41,1,0,3,internode,0.0
160.0,2018-12-23,treatment_1,41,1,0,4,limb,0.0645648741637
160.0,2018-12-23,treatment_1,41,1,0,4,sheath,0.00179162549067
160.0,2018-12-23,treatment_1,41,1,0,4,internode,0.0
160.0,2018-12-23,treatment_1,41,2,0,1,limb,63.7990054132
160.0,2018-12-23,treatment_1,41,2,0,1,sheath,12.2516462991
160.0,2018-12-23,treatment_1,41,2,0,1,internode,0.0
160.0,2018-12-23,treatment_1,41,2,0,2,limb,80.6298952706
160.0,2018-12-23,treatment_1,41,2,0,2,sheath,2.31433419559
160.0,2018-12-23,treatment_1,41,2,0,2,internode,0.0
160.0,2018-12-23,treatment_1,41,2,0,3,limb,20.6360162646
160.0,2018-12-23,treatment_1,41,2,0,3,sheath,0.572633544856
160.0,2018-12-23,treatment_1,41,2,0,3,internode,0.0
160.0,2018-12-23,treatment_1,41,2,0,4,limb,0.0487865840102
160.0,2018-12-23,treatment_1,41,2,0,4,sheath,0.001353790101
160.0,2018-12-23,treatment_1,41,2,0,4,internode,0.0
160.0,2018-12-23,treatment_1,41,3,0,1,limb,63.7990054132
160.0,2018-12-23,treatment_1,41,3,0,1,sheath,12.2516462991
160.0,2018-12-23,treatment_1,41,3,0,1,internode,0.0
160.0,2018-12-23,treatment_1,41,3,0,2,limb,80.6298952706
160.0,2018-12-23,treatment_1,41,3,0,2,sheath,2.31433419559
160.0,2018-12-23,treatment_1,41,3,0,2,internode,0.0
160.0,2018-12-23,treatment_1,41,3,0,3,limb,20.6360162646
160.0,2018-12-23,treatment_1,41,3,0,3,sheath,0.572633544856
160.0,2018-12-23,treatment_1,41,3,0,3,internode,0.0
160.0,2018-12-23,treatment_1,41,3,0,4,limb,0.0487865840102
160.0,2018-12-23,treatment_1,41,3,0,4,sheath,0.001353790101
160.0,2018-12-23,treatment_1,41,3,0,4,internode,0.0
164.0,2018-12-24,treatment_1,42,0,0,1,limb,59.385248013
164.0,2018-12-24,treatment_1,42,0,0,1,sheath,12.2056466343
164.0,2018-12-24,treatment_1,42,0,0,1,internode,0.0
164.0,2018-12-24,treatment_1,42,0,0,2,limb,86.651033373
164.0,2018-12-24,treatment_1,42,0,0,2,sheath,2.58460215937
164.0,2018-12-24,treatment_1,42,0,0,2,internode,0.0
164.0,2018-12-24,treatment_1,42,0,0,3,limb,24.4179358871
164.0,2018-12-24,treatment_1,42,0,0,3,sheath,0.677578899232
164.0,2018-12-24,treatment_1,42,0,0,3,internode,0.0
164.0,2018-12-24,treatment_1,42,0,0,4,limb,0.122790409736
164.0,2018-12-24,treatment_1,42,0,0,4,sheath,0.00340733922185
164.0,2018-12-24,treatment_1,42,0,0,4,internode,0.0
164.0,2018-12-24,treatment_1,42,1,0,1,limb,69.3657937594
164.0,2018-12-24,treatment_1,42,1,0,1,sheath,10.825533294
164.0,2018-12-24,treatment_1,42,1,0,1,internode,0.0
164.0,2018-12-24,treatment_1,42,1,0,2,limb,71.324373543
164.0,2018-12-24,treatment_1,42,1,0,2,sheath,11.6513646848
164.0,2018-12-24,treatment_1,42,1,0,2,internode,0.0
164.0,2018-12-24,treatment_1,42,1,0,3,limb,25.2375967458
164.0,2018-12-24,treatment_1,42,1,0,3,sheath,0.700323856256
164.0,2018-12-24,treatment_1,42,1,0,3,internode,0.0
164.0,2018-12-24,treatment_1,42,1,0,4,limb,0.167849056888
164.0,2018-12-24,treatment_1,42,1,0,4,sheath,0.0046576819486
164.0,2018-12-24,treatment_1,42,1,0,4,internode,0.0
164.0,2018-12-24,treatment_1,42,2,0,1,limb,63.7990054132
164.0,2018-12-24,treatment_1,42,2,0,1,sheath,12.2516462991
164.0,2018-12-24,treatment_1,42,2,0,1,internode,0.0
164.0,2018-12-24,treatment_1,42,2,0,2,limb,85.4259452706
164.0,2018-12-24,treatment_1,42,2,0,2,sheath,2.48828419559
164.0,2018-12-24,treatment_1,42,2,0,2,internode,0.0
164.0,2018-12-24,treatment_1,42,2,0,3,limb,23.8079962646
164.0,2018-12-24,treatment_1,42,2,0,3,sheath,0.660653544856
164.0,2018-12-24,treatment_1,42,2,0,3,internode,0.0
164.0,2018-12-24,treatment_1,42,2,0,4,limb,0.122790409736
164.0,2018-12-24,treatment_1,42,2,0,4,sheath,0.00340733922185
164.0,2018-12-24,treatment_1,42,2,0,4,internode,0.0
164.0,2018-12-24,treatment_1,42,3,0,1,limb,63.7990054132
164.0,2018-12-24,treatment_1,42,3,0,1,sheath,12.2516462991
164.0,2018-12-24,treatment_1,42,3,0,1,internode,0.0
164.0,2018-12-24,treatment_1,42,3,0,2,limb,85.4259452706
164.0,2018-12-24,treatment_1,42,3,0,2,sheath,2.48828419559
164.0,2018-12-24,treatment_1,42,3,0,2,internode,0.0
164.0,2018-12-24,treatment_1,42,3,0,3,limb,23.8079962646
164.0,2018-12-24,treatment_1,42,3,0,3,sheath,0.660653544856
164.0,2018-12-24,treatment_1,42,3,0,3,internode,0.0
164.0,2018-12-24,treatment_1,42,3,0,4,limb,0.122790409736
164.0,2018-12-24,treatment_1,42,3,0,4,sheath,0.00340733922185
164.0,2018-12-24,treatment_1,42,3,0,4,internode,0.0
168.0,2018-12-25,treatment_1,43,0,0,1,limb,59.385248013
168.0,2018-12-25,treatment_1,43,0,0,1,sheath,12.2056466343
168.0,2018-12-25,treatment_1,43,0,0,1,internode,0.0
168.0,2018-12-25,treatment_1,43,0,0,2,limb,87.717358373
168.0,2018-12-25,treatment_1,43,0,0,2,sheath,5.79827715937
168.0,2018-12-25,treatment_1,43,0,0,2,internode,0.0
168.0,2018-12-25,treatment_1,43,0,0,3,limb,28.5337258871
168.0,2018-12-25,treatment_1,43,0,0,3,sheath,0.791788899232
168.0,2018-12-25,treatment_1,43,0,0,3,internode,0.0
168.0,2018-12-25,treatment_1,43,0,0,4,limb,0.259010409736
168.0,2018-12-25,treatment_1,43,0,0,4,sheath,0.00718733922185
168.0,2018-12-25,treatment_1,43,0,0,4,internode,0.0
168.0,2018-12-25,treatment_1,43,1,0,1,limb,69.3657937594
168.0,2018-12-25,treatment_1,43,1,0,1,sheath,10.825533294
168.0,2018-12-25,treatment_1,43,1,0,1,internode,0.0
168.0,2018-12-25,treatment_1,43,1,0,2,limb,71.324373543
168.0,2018-12-25,treatment_1,43,1,0,2,sheath,11.6513646848
168.0,2018-12-25,treatment_1,43,1,0,2,internode,0.0
168.0,2018-12-25,treatment_1,43,1,0,3,limb,29.5934152713
168.0,2018-12-25,treatment_1,43,1,0,3,sheath,0.82119446282
168.0,2018-12-25,treatment_1,43,1,0,3,internode,0.0
168.0,2018-12-25,treatment_1,43,1,0,4,limb,0.360924768208
168.0,2018-12-25,treatment_1,43,1,0,4,sheath,0.0100153841127
168.0,2018-12-25,treatment_1,43,1,0,4,internode,0.0
168.0,2018-12-25,treatment_1,43,2,0,1,limb,63.7990054132
168.0,2018-12-25,treatment_1,43,2,0,1,sheath,12.2516462991
168.0,2018-12-25,treatment_1,43,2,0,1,internode,0.0
168.0,2018-12-25,treatment_1,43,2,0,2,limb,89.9421452706
168.0,2018-12-25,treatment_1,43,2,0,2,sheath,2.65208419559
168.0,2018-12-25,treatment_1,43,2,0,2,internode,0.0
168.0,2018-12-25,treatment_1,43,2,0,3,limb,27.3107962646
168.0,2018-12-25,treatment_1,43,2,0,3,sheath,0.757853544856
168.0,2018-12-25,treatment_1,43,2,0,3,internode,0.0
168.0,2018-12-25,treatment_1,43,2,0,4,limb,0.259010409736
168.0,2018-12-25,treatment_1,43,2,0,4,sheath,0.00718733922185
168.0,2018-12-25,treatment_1,43,2,0,4,internode,0.0
168.0,2018-12-25,treatment_1,43,3,0,1,limb,63.7990054132
168.0,2018-12-25,treatment_1,43,3,0,1,sheath,12.2516462991
168.0,2018-12-25,treatment_1,43,3,0,1,internode,0.0
168.0,2018-12-25,treatment_1,43,3,0,2,limb,89.9421452706
168.0,2018-12-25,treatment_1,43,3,0,2,sheath,2.65208419559
168.0,2018-12-25,treatment_1,43,3,0,2,internode,0.0
168.0,2018-12-25,treatment_1,43,3,0,3,limb,27.3107962646
168.0,2018-12-25,treatment_1,43,3,0,3,sheath,0.757853544856
168.0,2018-12-25,treatment_1,43,3,0,3,internode,0.0
168.0,2018-12-25,treatment_1,43,3,0,4,limb,0.259010409736
168.0,2018-12-25,treatment_1,43,3,0,4,sheath,0.00718733922185
168.0,2018-12-25,treatment_1,43,3,0,4,internode,0.0
172.0,2018-12-26,treatment_1,44,0,0,1,limb,59.385248013
172.0,2018-12-26,treatment_1,44,0,0,1,sheath,12.2056466343
172.0,2018-12-26,treatment_1,44,0,0,1,internode,0.0
172.0,2018-12-26,treatment_1,44,0,0,2,limb,87.717358373
172.0,2018-12-26,treatment_1,44,0,0,2,sheath,9.59827715937
172.0,2018-12-26,treatment_1,44,0,0,2,internode,0.0
172.0,2018-12-26,treatment_1,44,0,0,3,limb,33.4668358871
172.0,2018-12-26,treatment_1,44,0,0,3,sheath,0.928678899232
172.0,2018-12-26,treatment_1,44,0,0,3,internode,0.0
172.0,2018-12-26,treatment_1,44,0,0,4,limb,0.531450409736
172.0,2018-12-26,treatment_1,44,0,0,4,sheath,0.0147473392219
172.0,2018-12-26,treatment_1,44,0,0,4,internode,0.0
172.0,2018-12-26,treatment_1,44,1,0,1,limb,69.3657937594
172.0,2018-12-26,treatment_1,44,1,0,1,sheath,10.825533294
172.0,2018-12-26,treatment_1,44,1,0,1,internode,0.0
172.0,2018-12-26,treatment_1,44,1,0,2,limb,71.324373543
172.0,2018-12-26,treatment_1,44,1,0,2,sheath,11.6513646848
172.0,2018-12-26,treatment_1,44,1,0,2,internode,0.0
172.0,2018-12-26,treatment_1,44,1,0,3,limb,34.3637313095
172.0,2018-12-26,treatment_1,44,1,0,3,sheath,0.953567055864
172.0,2018-12-26,treatment_1,44,1,0,3,internode,0.0
172.0,2018-12-26,treatment_1,44,1,0,4,limb,0.682217063333
172.0,2018-12-26,treatment_1,44,1,0,4,sheath,0.0189309976465
172.0,2018-12-26,treatment_1,44,1,0,4,internode,0.0
172.0,2018-12-26,treatment_1,44,2,0,1,limb,63.7990054132
172.0,2018-12-26,treatment_1,44,2,0,1,sheath,12.2516462991
172.0,2018-12-26,treatment_1,44,2,0,1,internode,0.0
172.0,2018-12-26,treatment_1,44,2,0,2,limb,94.1591952706
172.0,2018-12-26,treatment_1,44,2,0,2,sheath,2.80503419559
172.0,2018-12-26,treatment_1,44,2,0,2,internode,0.0
172.0,2018-12-26,treatment_1,44,2,0,3,limb,31.2417162646
172.0,2018-12-26,treatment_1,44,2,0,3,sheath,0.866933544856
172.0,2018-12-26,treatment_1,44,2,0,3,internode,0.0
172.0,2018-12-26,treatment_1,44,2,0,4,limb,0.492530409736
172.0,2018-12-26,treatment_1,44,2,0,4,sheath,0.0136673392219
172.0,2018-12-26,treatment_1,44,2,0,4,internode,0.0
172.0,2018-12-26,treatment_1,44,3,0,1,limb,63.7990054132
172.0,2018-12-26,treatment_1,44,3,0,1,sheath,12.2516462991
172.0,2018-12-26,treatment_1,44,3,0,1,internode,0.0
172.0,2018-12-26,treatment_1,44,3,0,2,limb,94.1591952706
172.0,2018-12-26,treatment_1,44,3,0,2,sheath,2.80503419559
172.0,2018-12-26,treatment_1,44,3,0,2,internode,0.0
172.0,2018-12-26,treatment_1,44,3,0,3,limb,31.2417162646
172.0,2018-12-26,treatment_1,44,3,0,3,sheath,0.866933544856
172.0,2018-12-26,treatment_1,44,3,0,3,internode,0.0
172.0,2018-12-26,treatment_1,44,3,0,4,limb,0.492530409736
172.0,2018-12-26,treatment_1,44,3,0,4,sheath,0.0136673392219
172.0,2018-12-26,treatment_1,44,3,0,4,internode,0.0
176.0,2018-12-27,treatment_1,45,0,0,1,limb,59.385248013
176.0,2018-12-27,treatment_1,45,0,0,1,sheath,12.2056466343
176.0,2018-12-27,treatment_1,45,0,0,1,internode,0.0
176.0,2018-12-27,treatment_1,45,0,0,2,limb,87.717358373
176.0,2018-12-27,treatment_1,45,0,0,2,sheath,12.3971958057
176.0,2018-12-27,treatment_1,45,0,0,2,internode,0.0
176.0,2018-12-27,treatment_1,45,0,0,3,limb,39.095957268
176.0,2018-12-27,treatment_1,45,0,0,3,sheath,1.08488267856
176.0,2018-12-27,treatment_1,45,0,0,3,internode,0.0
176.0,2018-12-27,treatment_1,45,0,0,4,limb,0.976749233963
176.0,2018-12-27,treatment_1,45,0,0,4,sheath,0.0271040383525
176.0,2018-12-27,treatment_1,45,0,0,4,internode,0.0
176.0,2018-12-27,treatment_1,45,1,0,1,limb,69.3657937594
176.0,2018-12-27,treatment_1,45,1,0,1,sheath,10.825533294
176.0,2018-12-27,treatment_1,45,1,0,1,internode,0.0
176.0,2018-12-27,treatment_1,45,1,0,2,limb,71.324373543
176.0,2018-12-27,treatment_1,45,1,0,2,sheath,11.6513646848
176.0,2018-12-27,treatment_1,45,1,0,2,internode,0.0
176.0,2018-12-27,treatment_1,45,1,0,3,limb,39.5339818869
176.0,2018-12-27,treatment_1,45,1,0,3,sheath,1.0970375241
176.0,2018-12-27,treatment_1,45,1,0,3,internode,0.0
176.0,2018-12-27,treatment_1,45,1,0,4,limb,1.1744311619
176.0,2018-12-27,treatment_1,45,1,0,4,sheath,0.0325895594773
176.0,2018-12-27,treatment_1,45,1,0,4,internode,0.0
176.0,2018-12-27,treatment_1,45,2,0,1,limb,63.7990054132
176.0,2018-12-27,treatment_1,45,2,0,1,sheath,12.2516462991
176.0,2018-12-27,treatment_1,45,2,0,1,internode,0.0
176.0,2018-12-27,treatment_1,45,2,0,2,limb,94.1591952706
176.0,2018-12-27,treatment_1,45,2,0,2,sheath,6.79503419559
176.0,2018-12-27,treatment_1,45,2,0,2,internode,0.0
176.0,2018-12-27,treatment_1,45,2,0,3,limb,35.7467062646
176.0,2018-12-27,treatment_1,45,2,0,3,sheath,0.991943544856
176.0,2018-12-27,treatment_1,45,2,0,3,internode,0.0
176.0,2018-12-27,treatment_1,45,2,0,4,limb,0.872000409736
176.0,2018-12-27,treatment_1,45,2,0,4,sheath,0.0241973392219
176.0,2018-12-27,treatment_1,45,2,0,4,internode,0.0
176.0,2018-12-27,treatment_1,45,3,0,1,limb,63.7990054132
176.0,2018-12-27,treatment_1,45,3,0,1,sheath,12.2516462991
176.0,2018-12-27,treatment_1,45,3,0,1,internode,0.0
176.0,2018-12-27,treatment_1,45,3,0,2,limb,94.1591952706
176.0,2018-12-27,treatment_1,45,3,0,2,sheath,6.79503419559
176.0,2018-12-27,treatment_1,45,3,0,2,internode,0.0
176.0,2018-12-27,treatment_1,45,3,0,3,limb,35.7467062646
176.0,2018-12-27,treatment_1,45,3,0,3,sheath,0.991943544856
176.0,2018-12-27,treatment_1,45,3,0,3,internode,0.0
176.0,2018-12-27,treatment_1,45,3,0,4,limb,0.872000409736
176.0,2018-12-27,treatment_1,45,3,0,4,sheath,0.0241973392219
176.0,2018-12-27,treatment_1,45,3,0,4,internode,0.0
180.0,2018-12-28,treatment_1,46,0,0,1,limb,59.385248013
180.0,2018-12-28,treatment_1,46,0,0,1,sheath,12.2056466343
180.0,2018-12-28,treatment_1,46,0,0,1,internode,0.0
180.0,2018-12-28,treatment_1,46,0,0,2,limb,87.717358373
180.0,2018-12-28,treatment_1,46,0,0,2,sheath,13.6539091404
180.0,2018-12-28,treatment_1,46,0,0,2,internode,0.0
180.0,2018-12-28,treatment_1,46,0,0,3,limb,45.0698759758
180.0,2018-12-28,treatment_1,46,0,0,3,sheath,1.25065431793
180.0,2018-12-28,treatment_1,46,0,0,3,internode,0.0
180.0,2018-12-28,treatment_1,46,0,0,4,limb,1.62695123856
180.0,2018-12-28,treatment_1,46,0,0,4,sheath,0.0451466427965
180.0,2018-12-28,treatment_1,46,0,0,4,internode,0.0
180.0,2018-12-28,treatment_1,46,1,0,1,limb,69.3657937594
180.0,2018-12-28,treatment_1,46,1,0,1,sheath,10.825533294
180.0,2018-12-28,treatment_1,46,1,0,1,internode,0.0
180.0,2018-12-28,treatment_1,46,1,0,2,limb,71.324373543
180.0,2018-12-28,treatment_1,46,1,0,2,sheath,11.6513646848
180.0,2018-12-28,treatment_1,46,1,0,2,internode,0.0
180.0,2018-12-28,treatment_1,46,1,0,3,limb,45.0803006351
180.0,2018-12-28,treatment_1,46,1,0,3,sheath,1.25094359419
180.0,2018-12-28,treatment_1,46,1,0,3,internode,0.0
180.0,2018-12-28,treatment_1,46,1,0,4,limb,1.88312314462
180.0,2018-12-28,treatment_1,46,1,0,4,sheath,0.0522552157294
180.0,2018-12-28,treatment_1,46,1,0,4,internode,0.0
180.0,2018-12-28,treatment_1,46,2,0,1,limb,63.7990054132
180.0,2018-12-28,treatment_1,46,2,0,1,sheath,12.2516462991
180.0,2018-12-28,treatment_1,46,2,0,1,internode,0.0
180.0,2018-12-28,treatment_1,46,2,0,2,limb,94.1591952706
180.0,2018-12-28,treatment_1,46,2,0,2,sheath,10.2850341956
180.0,2018-12-28,treatment_1,46,2,0,2,internode,0.0
180.0,2018-12-28,treatment_1,46,2,0,3,limb,41.0398262646
180.0,2018-12-28,treatment_1,46,2,0,3,sheath,1.13882354486
180.0,2018-12-28,treatment_1,46,2,0,3,internode,0.0
180.0,2018-12-28,treatment_1,46,2,0,4,limb,1.47526040974
180.0,2018-12-28,treatment_1,46,2,0,4,sheath,0.0409373392219
180.0,2018-12-28,treatment_1,46,2,0,4,internode,0.0
180.0,2018-12-28,treatment_1,46,3,0,1,limb,63.7990054132
180.0,2018-12-28,treatment_1,46,3,0,1,sheath,12.2516462991
180.0,2018-12-28,treatment_1,46,3,0,1,internode,0.0
180.0,2018-12-28,treatment_1,46,3,0,2,limb,94.1591952706
180.0,2018-12-28,treatment_1,46,3,0,2,sheath,10.2850341956
180.0,2018-12-28,treatment_1,46,3,0,2,internode,0.0
180.0,2018-12-28,treatment_1,46,3,0,3,limb,41.0398262646
180.0,2018-12-28,treatment_1,46,3,0,3,sheath,1.13882354486
180.0,2018-12-28,treatment_1,46,3,0,3,internode,0.0
180.0,2018-12-28,treatment_1,46,3,0,4,limb,1.47526040974
180.0,2018-12-28,treatment_1,46,3,0,4,sheath,0.0409373392219
180.0,2018-12-28,treatment_1,46,3,0,4,internode,0.0
184.0,2018-12-29,treatment_1,47,0,0,1,limb,59.385248013
184.0,2018-12-29,treatment_1,47,0,0,1,sheath,12.2056466343
184.0,2018-12-29,treatment_1,47,0,0,1,internode,0.0
184.0,2018-12-29,treatment_1,47,0,0,2,limb,87.717358373
184.0,2018-12-29,treatment_1,47,0,0,2,sheath,13.6914597214
184.0,2018-12-29,treatment_1,47,0,0,2,internode,0.0
184.0,2018-12-29,treatment_1,47,0,0,3,limb,51.3253370572
184.0,2018-12-29,treatment_1,47,0,0,3,sheath,1.42423854115
184.0,2018-12-29,treatment_1,47,0,0,3,internode,0.0
184.0,2018-12-29,treatment_1,47,0,0,4,limb,2.52875983899
184.0,2018-12-29,treatment_1,47,0,0,4,sheath,0.0701711363338
184.0,2018-12-29,treatment_1,47,0,0,4,internode,0.0
184.0,2018-12-29,treatment_1,47,1,0,1,limb,69.3657937594
184.0,2018-12-29,treatment_1,47,1,0,1,sheath,10.825533294
184.0,2018-12-29,treatment_1,47,1,0,1,internode,0.0
184.0,2018-12-29,treatment_1,47,1,0,2,limb,71.324373543
184.0,2018-12-29,treatment_1,47,1,0,2,sheath,11.6513646848
184.0,2018-12-29,treatment_1,47,1,0,2,internode,0.0
184.0,2018-12-29,treatment_1,47,1,0,3,limb,50.9686320904
184.0,2018-12-29,treatment_1,47,1,0,3,sheath,1.41434025328
184.0,2018-12-29,treatment_1,47,1,0,3,internode,0.0
184.0,2018-12-29,treatment_1,47,1,0,4,limb,2.85518381388
184.0,2018-12-29,treatment_1,47,1,0,4,sheath,0.0792291500255
184.0,2018-12-29,treatment_1,47,1,0,4,internode,0.0
184.0,2018-12-29,treatment_1,47,2,0,1,limb,63.7990054132
184.0,2018-12-29,treatment_1,47,2,0,1,sheath,12.2516462991
184.0,2018-12-29,treatment_1,47,2,0,1,internode,0.0
184.0,2018-12-29,treatment_1,47,2,0,2,limb,94.1591952706
184.0,2018-12-29,treatment_1,47,2,0,2,sheath,12.8326191179
184.0,2018-12-29,treatment_1,47,2,0,2,internode,0.0
184.0,2018-12-29,treatment_1,47,2,0,3,limb,47.0221069649
184.0,2018-12-29,treatment_1,47,2,0,3,sheath,1.30482722308
184.0,2018-12-29,treatment_1,47,2,0,3,internode,0.0
184.0,2018-12-29,treatment_1,47,2,0,4,limb,2.37706901017
184.0,2018-12-29,treatment_1,47,2,0,4,sheath,0.0659618327591
184.0,2018-12-29,treatment_1,47,2,0,4,internode,0.0
184.0,2018-12-29,treatment_1,47,3,0,1,limb,63.7990054132
184.0,2018-12-29,treatment_1,47,3,0,1,sheath,12.2516462991
184.0,2018-12-29,treatment_1,47,3,0,1,internode,0.0
184.0,2018-12-29,treatment_1,47,3,0,2,limb,94.1591952706
184.0,2018-12-29,treatment_1,47,3,0,2,sheath,12.8326191179
184.0,2018-12-29,treatment_1,47,3,0,2,internode,0.0
184.0,2018-12-29,treatment_1,47,3,0,3,limb,47.0221069649
184.0,2018-12-29,treatment_1,47,3,0,3,sheath,1.30482722308
184.0,2018-12-29,treatment_1,47,3,0,3,internode,0.0
184.0,2018-12-29,treatment_1,47,3,0,4,limb,2.37706901017
184.0,2018-12-29,treatment_1,47,3,0,4,sheath,0.0659618327591
184.0,2018-12-29,treatment_1,47,3,0,4,internode,0.0
188.0,2018-12-30,treatment_1,48,0,0,1,limb,59.385248013
188.0,2018-12-30,treatment_1,48,0,0,1,sheath,12.2056466343
188.0,2018-12-30,treatment_1,48,0,0,1,internode,0.0
188.0,2018-12-30,treatment_1,48,0,0,2,limb,87.717358373
188.0,2018-12-30,treatment_1,48,0,0,2,sheath,13.6914597214
188.0,2018-12-30,treatment_1,48,0,0,2,internode,0.0
188.0,2018-12-30,treatment_1,48,0,0,3,limb,57.7823093813
188.0,2018-12-30,treatment_1,48,0,0,3,sheath,1.60341454604
188.0,2018-12-30,treatment_1,48,0,0,3,internode,0.0
188.0,2018-12-30,treatment_1,48,0,0,4,limb,3.72902802108
188.0,2018-12-30,treatment_1,48,0,0,4,sheath,0.103477653206
188.0,2018-12-30,treatment_1,48,0,0,4,internode,0.0
188.0,2018-12-30,treatment_1,48,1,0,1,limb,69.3657937594
188.0,2018-12-30,treatment_1,48,1,0,1,sheath,10.825533294
188.0,2018-12-30,treatment_1,48,1,0,1,internode,0.0
188.0,2018-12-30,treatment_1,48,1,0,2,limb,71.324373543
188.0,2018-12-30,treatment_1,48,1,0,2,sheath,11.6513646848
188.0,2018-12-30,treatment_1,48,1,0,2,internode,0.0
188.0,2018-12-30,treatment_1,48,1,0,3,limb,57.1538368642
188.0,2018-12-30,treatment_1,48,1,0,3,sheath,1.58597491812
188.0,2018-12-30,treatment_1,48,1,0,3,internode,0.0
188.0,2018-12-30,treatment_1,48,1,0,4,limb,4.13725029276
188.0,2018-12-30,treatment_1,48,1,0,4,sheath,0.114805506582
188.0,2018-12-30,treatment_1,48,1,0,4,internode,0.0
188.0,2018-12-30,treatment_1,48,2,0,1,limb,63.7990054132
188.0,2018-12-30,treatment_1,48,2,0,1,sheath,12.2516462991
188.0,2018-12-30,treatment_1,48,2,0,1,internode,0.0
188.0,2018-12-30,treatment_1,48,2,0,2,limb,94.1591952706
188.0,2018-12-30,treatment_1,48,2,0,2,sheath,13.9155436385
188.0,2018-12-30,treatment_1,48,2,0,2,internode,0.0
188.0,2018-12-30,treatment_1,48,2,0,3,limb,53.2653300386
188.0,2018-12-30,treatment_1,48,2,0,3,sheath,1.47807185102
188.0,2018-12-30,treatment_1,48,2,0,3,internode,0.0
188.0,2018-12-30,treatment_1,48,2,0,4,limb,3.57733719226
188.0,2018-12-30,treatment_1,48,2,0,4,sheath,0.0992683496311
188.0,2018-12-30,treatment_1,48,2,0,4,internode,0.0
188.0,2018-12-30,treatment_1,48,3,0,1,limb,63.7990054132
188.0,2018-12-30,treatment_1,48,3,0,1,sheath,12.2516462991
188.0,2018-12-30,treatment_1,48,3,0,1,internode,0.0
188.0,2018-12-30,treatment_1,48,3,0,2,limb,94.1591952706
188.0,2018-12-30,treatment_1,48,3,0,2,sheath,13.9155436385
188.0,2018-12-30,treatment_1,48,3,0,2,internode,0.0
188.0,2018-12-30,treatment_1,48,3,0,3,limb,53.2653300386
188.0,2018-12-30,treatment_1,48,3,0,3,sheath,1.47807185102
188.0,2018-12-30,treatment_1,48,3,0,3,internode,0.0
188.0,2018-12-30,treatment_1,48,3,0,4,limb,3.57733719226
188.0,2018-12-30,treatment_1,48,3,0,4,sheath,0.0992683496311
188.0,2018-12-30,treatment_1,48,3,0,4,internode,0.0
192.0,2018-12-31,treatment_1,49,0,0,1,limb,59.385248013
192.0,2018-12-31,treatment_1,49,0,0,1,sheath,12.2056466343
192.0,2018-12-31,treatment_1,49,0,0,1,internode,0.0
192.0,2018-12-31,treatment_1,49,0,0,2,limb,87.717358373
192.0,2018-12-31,treatment_1,49,0,0,2,sheath,13.6914597214
